"Title","LA other short-term assets                                              ","Central government Net Cash Requirement (Own Account): £m: CPNSA        ","LG: Pension contributions (D61): £m CPNSA                               ","Official reserves outstanding : total #m                                ","Central government net cash requirement (£ million)           ","Public sector consolidated total debt: Nominal values                   ","GG: Net cash requirement: £m CPNSA                                      ","PS: Total managed expenditure: £m CPNSA                                 ","LG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA","CG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA","General government consolidated gross debt - nominal values             ","CG gross debt: Total                                                    ","PC: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA","Central Government: Pension contributions: (£m)                         ","Central Government: Other (residual), Other taxes: (£m)                 ","Central Government: Total revenue: (£m)                                 ","Central Government: Total taxes: (£m)                                   ","Central Government: Total current expenditure: (£m)                     ","Central Government: Other interest and dividends: (£m)                  ","Central Government: Total capital expenditure: (£m)                     ","Central Government: Other (residual), Other receipts: (£m)              ","Inland Revenue : petroleum revenue tax receipts £ million               ","Central Government: Taxes reveivable: (£m)                              ","Market holdings of gilts: Total                                         ","Central Government: Other taxes on income and wealth: (£m)              ","Market holdings of sterling Treasury bills                              ","Central Government: Total expenditure: (£m)                             ","Central Government: Purchase of goods and services: (£m)                ","Central Government: Taxes on alcohol: (£m)                              ","Central Government: Public service pension payments: (£m)               ","GG: Subsidies, Total paid (D3): CP NSA                                  ","Central Government: Other taxes on production: (£m)                     ","Central Government: Capital grants to local government: (£m)            ","Central Government: Other income tax: (£m)                              ","Central Government: Capital grants to public corporations: (£m)         ","GG: Current expenditure: VAT & GNI based EU contributions (D76u): £m CPNSA","PS: Interest & dividends (net) from public sector: £m CPNSA             ","Gross Operating Surplus: NFCos: Public: Current price: NSA              ","CG D.76u VAT and GNI based EU own resource                              ","CG: Market output and output for own final use: £m: NSA                 ","General Government Net Borrowing (B.9g): £m CPNSA                       ","NS outstanding: contribution to PSNCR financing #m                      ","GG: Net cash requirement / market and overseas borrowing: £m CPNSA      ","Central Government: Cash Outlays: Net departmental outlays: £m          ","Public Corporations: Uses: Gross Disposable income: B.6g: CP NSA        ","Central Government: Cash Outlays: Total: £m                             ","Central Government: Cash Receipts: Total: £m                            ","Accrued interest on index-linked gilts (gross) net of redemptions (Same as NMQZ)","Central Government: Cash Outlays: Interest payments: £m                 ","Public sector net debt £ million                                        ","LG: Current expenditure: Net current grants abroad (D75): £m CPNSA      ","Central Government: Cash Receipts: Interest and dividends: £m           ","Public sector liquid assets                                             ","Central Government: Cash Receipts: Other: £m                            ","BoE: Total net investment: £m CPNSA                                     ","BEAPFF - Loan liability (£m)                                            ","Public sector net debt as a % of GDP, excluding public sector banks                       ","PSEX Series                                                             ","BoE: Gross fixed capital formation: £m CPNSA                            ","CG: Rent, received: D45: CP NSA                                         ","PS: exc PS Banks: Gross Operating Surplus: £m CPNSA                     ","PS: exc PS Banks: Capital grants (net) within public sector: £m CPNSA   ","CG: COFOG :D3 Subsidies, Total paid CP NSA                              ","PS: exc PS Banks: Interest & Divs from Private Sector and RoW: £m CPNSA ","PSEX Series                                                             ","ESA95: CG uses: D621: Social security benefits in cash: CP NSA          ","PS: exc PS Banks: Current receipts: Taxes on income and wealth: £m CPNSA","PS: PS Banks: Current receipts: Rent and other current transfers: £m CPNSA","PS: exc PS Banks: Total current receipts: £m CPNSA                      ","PS:exc PS Banks: Current exp: Interest & divs paid to private sector and RoW: £m","PS: exc PS Banks Interest & dividends (net) from public sector: £m CPNSA","PS: exc PS Banks: Current receipts: Rent and other current transfers: £m CPNSA","PS: exc PS Banks: Depreciation: Consumption of fixed capital: £m CPNSA  ","PSex: Net Aquisition of Company Securities: £m CPNSA                    ","Public sector current budget deficit, excluding public sector banks (£ million)                   ","PSex: Accounts Receivable / Payable: £m CPNSA                           ","PS: exc PS Banks: Total current expenditure: £m CPNSA                   ","PS: exc PS Banks: Saving, gross plus capital taxes: £m CPNSA            ","PSex: Net Lending to Private Sector and RoW: £m CPNSA                   ","PS: exc PS Banks: Increase in inventories and valuables: £m CPNSA       ","PSex: Net Cash Requirement: £m CPNSA                                    ","PS: exc PS Banks: Capital grants to private sector: £m CPNSA            ","PS: Public Sector Banks: Current receipts: Taxes on income and wealth: £m CPNSA","REC3 Official Reserves                                                  ","PS: exc PS Banks: Gross fixed capital formation: £m CPNSA               ","PSex: Adjustments for Interest on Gilts: £m CPNSA                       ","PSCB as a % of GDP (rolling 4 quarter average)                          ","PSex: Other Financial Transactions: £m CPNSA                            ","REC3 National Savings                                                   ","Central Government: Taxes on income receivable: £m CPNSA                ","PS: exc PS Banks: Capital grants from private sector: £m CPNSA          ","APF gilt holdings at nominal value                                      ","CG: Current receipts: Other current taxes (D.59): £m CPNSA              ","Public sector net investment, excluding public sector banks (£ million)                         ","REC3 Other                                                              ","PS: PS Banks Interest & divs from private sector and rest of world (D41/42): £m","PS: PS Banks: Current exp: Interest & divs paid to private sector & RoW:£m CPNSA","PS: PS Banks: Total current expenditure: £m CPNSA                       ","REC3 Debt Management Account                                            ","PS: Public Sector Banks: Interest & dividends (net) from public sector: £m CPNSA","REC3 Foreign Currency                                                   ","PS: Public Sector Banks: Current expenditure: Other current grants: £m CPNSA","CG: Total compensation of employees, paid (D1)                          ","CGNCR: Central Government on-lending to Local government: £m: CPNSA     ","Gross Operating Surplus: General Government: Central: CP NSA            ","Central Government: Final consumption expenditure: P3 Total: CP NSA     ","PS: Current expenditure: Net social benefits (D62): £m CPNSA            ","GG: Current budget deficit (-B8n+D91): £m CPNSA                         ","Central Government: Capital transfers to Asset Purchase Facility (APF): (£m)","LG: Gross operating surplus: £m CPNSA                                   ","Public sector finances: Central Government: Surplus on Current Budget: £m: CPNSA","PC: Total current expenditure: £m CPNSA                                 ","Hydrocarbon oils (accrued)                                              ","PS: Total current expenditure: £m CPNSA                                 ","LG: Total current expenditure: £m CPNSA                                 ","GG: Total current expenditure: £m CPNSA                                 ","BEAPFF - Interest receivable (£m)                                       ","PS: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA","BEAPFF - Interest payable (£m)                                          ","Central Government: Current expenditure: Total payable: £m: CPNSA       ","BEAPFF - Net interest received (£m)                                     ","BoE: Current Receipts: Taxes on income and wealth: £m CPNSA             ","Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01)","BoE: Gross Operating Surplus: £m CPNSA                                  ","Central Government: Taxes on production and imports, receivable: £m CPNSA","Local Government:LI:LEVEL:Loans: (Equals NJJA) CP NSA                   ","Local Government: Gross Saving: B.8g: CP NSA                            ","HMRC cash receipts: Stamp Duties: shares (UK Total)                     ","BoE: Interest & divs from private sector and rest of world (D41/42): £m CPNSA","LA debt: level: bank and building society deposits                      ","CG liquid assets: level: Other central government liquid assets (PSND)  ","CG liquid assets: level: bank and building society deposits (PSND)      ","BoE: Depreciation: Consumption of fixed capital: £m CPNSA               ","Central Government: Current expenditure: Other payable: £m: CPNSA       ","BoE: Current budget deficit (B.6n): £m CPNSA                            ","Central Government: Taxes (not on production or income) receivable: £m: CPNSA","Public sector net debt, excluding public sector banks (£ billion)                                        ","BoE: Total current receipts: £m CPNSA                                   ","Central Government: Other income receivable: £m: CPNSA                  ","BoE: Saving, gross plus capital taxes: £m CPNSA                         ","Central Government: Interest and dividends receivable: £m: CPNSA        ","Public sector net investment, excluding public sector banks (£ million) ","CG: Corporation Tax (gross of tax cedits): £m: NSA                      ","LG: Increase in inventories and valuables (P52&P53): £m CPNSA           ","CG: Increase in inventories and valuables (P52&P52): £m CPNSA           ","LG: Other financial transactions: £m CPNSA                              ","Public sector finances: Current Budget Deficit: £m CPNSA                ","LG: Current expenditure: Other: £m CPNSA                                ","LG: Total revenue: £m CPNSA                                             ","LG: Accounts receivable/payable (F7 net): £m CPNSA                      ","LG: Total current expenditure: £m CPNSA                                 ","LG: Total capital expenditure: £m CPNSA                                 ","Network Rail: Net Cash Requirement                                      ","CG: APF Cash transfer: CPNSA: £m                                        ","Public corporations Net Cash Requirement: £m: CPNSA                     ","LG: Current receipts: Other receipts: £m CPNSA                          ","CG: Miscellaneous current transfers, paid to other sectors: CP NSA      ","CGNCR: Central Government on-lending to Public corporations: £m: CPNSA  ","LG: Total expenditure: £m CPNSA                                         ","Local government Net Cash Requirement: £m: CPNSA                        ","LG: Current receipts: Other current taxes: Other: £m CPNSA              ","LG: Current expenditure: Purchase of goods and services: £m CPNSA       ","PC: PC Gross Debt Held by All Other Sectors (including CG)              ","PS: PS Banks: Accounts receivable/payable: £m CPNSA                     ","BoE: Interest & dividends (net) from public sector: £m CPNSA            ","PS: PS Banks: Adjustment for interest on gilts: £m CPNSA                ","BoE: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA","PS: Current expenditure: Other current grants: £m CPNSA                 ","BoE: Total current expenditure: £m CPNSA                                ","PS: PS Banks: Net lending to private sector and Rest of World: £m CPNSA ","BoE: Net acquisition of company securities: £m CPNSA                    ","Central Government: Current international cooperation, received (D74): CP NSA","CG: Interest & dividends (net) from public sector: £m CPNSA             ","PS: Depreciation: Consumption of fixed capital (K1): £m CPNSA           ","Public sector finances: Net Investment: £m CPNSA                        ","Household Expenditure: Motor vehicle licences £m CURR NSA               ","Public corporations: Changes in inventories: CP NSA: £m                 ","CG: Current expenditure: Net current grants aborad (D74): £m CPNSA      ","Central Government: Taxes paid on income by Corporations: £m CPNSA      ","Public sector finances: Net Borrowing (B.9g): £m CPNSA                  ","PC: Total net investment: £m CPNSA                                      ","LG: Current expenditure: Net social benefits: Total (D62): £m CPNSA     ","GG: Total net investment: £m CPNSA                                      ","Central Government: Current expenditure: Net Social Benefits payable: £m: CPNSA","Public sector finances: Central Government: Net Investment: £m: CPNSA   ","LG: Current expenditure: Goods and services (P3): Total £m CPNSA        ","BoE: Adjustment for interest on gilts: £m CPNSA                         ","LG: Net investment: £m CPNSA                                            ","GG: Current expenditure: Net social benefits (D62): £m CPNSA            ","BoE: Other financial transactions: £m CPNSA                             ","PC: Gross fixed capital formation (K2): £m CPNSA                        ","PC: Current exp: Interest & divs paid to private sector and RoW (D4): £m CPNSA","Central Government: Taxes paid on income by Households: £m CPNSA        ","GG: Current expenditure: Goods and services (P3): £m CPNSA              ","CG: cash receipts: net Self assessment- income tax                      ","LG: Capital grants from private sector: £m CPNSA                        ","CG: Current international co-operation, paid: D74: CP NSA               ","CG ESA 10: Capital grants from private sector D92&D99                   ","CG ESA 10: capital grants to private sector: D92&D99                    ","LG: Net Investment: Capital grants to private sector (D92 & D99): £m CPNSA","PC: Capital grants (net) within public sector (D92&D99): £m CPNSA       ","Local Government: Current receipts: Other current taxes (nmis-ebfs)     ","LG: Net investment:Capital grants (net) within public sector (D92&D99): £m CPNSA","GG Other current taxes                                                  ","CG: Capital grants (net) within public sector (D92&D99): £m CPNSA       ","Public sector net borrowing, excluding public sector banks (£ million)  ","Public sector current budget deficit, excluding public sector banks (£ million)","LG: Current receipts: Interest and dividends: £m CPNSA                  ","ESA10: CG: Other capital transfers, received from general government    ","LG: Net acquisition of company securities (F5 assets): £m CPNSA         ","Central Government: Capital Gains and Legacy Tax: (£m)                  ","Central Government: Gross Capital Formation: (£m)                       ","GG: PA: Resources: Consumption of fixed capital: P51c NSA CP            ","LG: Current expenditure: Interest: £m CPNSA                             ","Gilts - Discount/premia - Cash                                          ","Central Government: Current grants to CG: (£m)                          ","GG: Gross Operating Surplus: £m CPNSA                                   ","BoE: Accounts receivable/payable: £m CPNSA                              ","Central Government: Cash Outlays: Net acquisition of company securities: £m","Public Sector: PSND (ex PS banks ex BoE) as a % GDP: NSA                ","Consumption of fixed capital for public corporations                    ","Public sector finances: Central Government: Depreciation: £m: CPNSA     ","Public Sector: Borrowing ex PS banks ex BoE: NSA: £m                    ","Local Govt: P.51c: Consumption of fixed capital                         ","Central Government Net Borrowing (B.9g): £m CPNSA                       ","LG: Current receipts: Interest and dividends (net) from public sector: £m CPNSA","Central Government: Stamp duty (land&prop) plus tax on enveloped dwellings: (£m)","Bank Levy: Accrued Receipts                                             ","Central Government: Capital grants received from public corporations: £m","ESA95:DIM: LA F.33211 accr adj                                          ","Public sector finances: Central Government: Saving, and capital taxes: £m: CPNSA","CG: Current receipts: Taxes on capital: £m CPNSA                        ","Central Government: Current expenditure: Interest payable: £m: CPNSA    ","LG: Current expenditure: Net social benefits: Other: £m CPNSA           ","LG: Total revenue: Current receipts: Taxes: £m CPNSA                    ","CG: Gross fixed capital formation (P51+K2): £m CPNSA                    ","PS: Public Sector Banks: Total current receipts: £m CPNSA               ","PS: PS Banks: Saving, gross plus capital taxes: £m CPNSA                ","PS: Public Sector Banks: Gross Operating Surplus: £m CPNSA              ","PS: PS Banks: Gross fixed capital formation: £m CPNSA                   ","Central Government: Capital transfers to CG: (£m)                       ","PS: PS Banks: Depreciation: Consumption of fixed capital: £m CPNSA      ","PS: PS Banks: Current budget deficit (B.6n): £m CPNSA                   ","PSNB as a % of GDP (rolling 4 quarter average)                          ","LG: Market output (P11): £m CPNSA                                       ","GG: Current receipts: Taxes on income and wealth (D51): £m CPNSA        ","PS: PS Banks: Total net investment: £m CPNSA                            ","PC MFI Net borrowing                                                    ","CG: Impact of APF transfers on CGNB: £m                                 ","PS: PS Banks: Other financial transactions: £m CPNSA                    ","PC MFI Net Cash requirement                                             ","PS: PS Banks: Capital grants to private sector: £m CPNSA                ","Network Rail Bonds element of CG Gross Debt: (£m)                       ","Public Sector: PSND (ex PS banks ex BoE): £m: CPNSA                     ","PS: PS Banks: Capital grants from private sector: £m CPNSA              ","Public Sector: PSNFL (net financial liabilities) as a % GDP: NSA        ","LG: Current expenditure: Goods and services: Staff costs (D1): £m CPNSA ","PS: Current receipts: Rent and other current transfers: £m CPNSA        ","GG: Interest & dividends (net) from public sector: £m CPNSA             ","LG: Current receipts: Other current taxes: Council tax (D591a): £m CPNSA","PS: Total current receipts: £m CPNSA                                    ","GG: Gross fixed capital formation: £m CPNSA                             ","PS: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA","GG: Interest & dividends from private sector and rest of world: £m CPNSA","Central Government: PAYE Income Tax: (£m)                               ","PS: Compulsory social contributions (D61): £m CPNSA                     ","PS: Gross Operating Surplus (B.2n): £m CPNSA                            ","GG: Saving, gross plus capital taxes: £m CPNSA                          ","Financial PCs Gross debt                                                ","PC: Net lending to private sector and Rest of World: £m CPNSA           ","LG: Current receipts: Taxes on production (D29b): £m CPNSA              ","PC: Net acquisition of company securities: £m CPNSA                     ","PC: Interest & dividends (net) from public sector (D41&D42): £m CPNSA   ","Central Government: Capital transfer from CG: (£m)                      ","CG Gilts adjustments (ESA10)                                            ","CG Other miscellaneous transactions (ESA10)                             ","GG: Current receipts: Taxes on production (D.2): £m CPNSA               ","CG Net acquisition of company securities (ESA10)                        ","CG Accounts receivable/payable (F7)                                     ","LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2   ","General Government Net Debt: (£m)                                       ","GG: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA","General Government liquid assets: (£m)                                  ","CG Net lending to private sector and abroad (ESA10)                     ","GG: Current receipts: Rent and other current transfers: £m CPNSA        ","Public corporations contribution to PSNCR: £m: CPNSA                    ","PS: Adjustment for interest on gilts: £m CPNSA                          ","PS: Other financial transactions: £m CPNSA                              ","PS: net acquisition of company securities: £m CPNSA                     ","Local government contribution to PSNCR: £m: CPNSA                       ","PS: Accounts receivable/payable: £m CPNSA                               ","PS: Capital grants from private sector: £m CPNSA                        ","PS: Net lending to private sector and Rest of World: £m CPNSA           ","PS: Increase in inventories and valuables: £m CPNSA                     ","PS: Capital grants to private sector: £m CPNSA                          ","PS: Saving, gross plus capital taxes: £m CPNSA                          ","ESA95:DIM PC F.33211 accr adj                                           ","PS: Gross fixed capital formation: £m CPNSA                             ","GG: Capital grants from private sector: £m CPNSA                        ","CG:uses:current transfers within General Government:D73:Total CP NSA    ","PS: Current receipts: Taxes on income and wealth: £m CPNSA              ","GG: Other financial transactions: £m CPNSA                              ","Central Government: Compulsory social contributions receivable: £m: CPNSA","GG: Capital grants to private sector: £m CPNSA                          ","GG: Total current receipts: £m CPNSA                                    ","GG: Accounts receivable/payable: £m CPNSA                               ","PC: Total current receipts: £m CPNSA                                    ","GG: Adjustment for interest on gilts: £m CPNSA                          ","LG: Total current receipts: £m CPNSA                                    ","GG: Net lending to private sector and Rest of World: £m CPNSA           ","LG: Current receipts: Rent and other current transfers: £m CPNSA        ","GG: Net acquisition of company securities: £m CPNSA                     ","CG: Current receipts: Rent and other current transfers: £m CPNSA        ","GG: Increase in inventories and valuables: £m CPNSA                     ","Central Government: Total Current Receipts receivable: £m: CPNSA        ","GG: Capital grants (net) within public sector: £m CPNSA                 ","CG debt: Other sterling debt & Foreign Currency (PSND)                  ","CG Deposits and other short term assets: Other liquid assets (PSND): (£m)","New PS Ex: PSex/PSBGs cross holdings of debt: (£m)                      ","NRAM and B&B element of CG Gross Debt                                   ","CG: social security contributions - cash receipts                       ","LA Gross fixed capital formation + Land (P51+K2)                        ","PC: Current receipts: Rent and other current transfers: £m CPNSA        ","CG: NNDR accrued receipts (dist to LAs - CG contribution)               ","CG: Net Cash Requirement (Own Account) ex. UKAR ex. Network Rail: £m    ","CG: Net Cash Requirement ex. UKAR: £m                                   ","Public corporations Net Borrowing (B.9g): £m CPNSA                      ","PSF3A: Total current expenditure (excluding debt interest payments)     ","CG: UKAR contribution to CG Net Cash Requirement: £m                    ","PSF3A: Income tax and NICs                                              ","LG: Current budget deficit (B8N): £m CPNSA                              ","Central Government: Taxes on production and imports, receivable: VAT: £m CPNSA","CG uses: D.623: social assistance benefits in cash (to HH): CP NSA      ","Central Government: Consolidated Fund Cash receipts from IR: Income Tax: £m","LG: Current expenditure: Subsidies: £m CPNSA                            ","Public corporations: Capital transfers to the private sector: Total     ","PS: BoE contribution to PS net debt: £m CPNSA                           ","PS Consolidated Gross Debt: Less lg/nfpcs cross holdings of debt        ","PS Consolidated Gross Debt: Less cg/nfpcs cross holdings of debt        ","GG consolidated gross debt less LG/CG holdings                          ","PC: Net cash requirement / market and overseas borrowing: £m CPNSA      ","Public sector net borrowing, excluding public sector banks (£ million)               ","PC: Capital grants from private sector: £m CPNSA                        ","PS: PS Banks: Net acquisition of company securities: £m CPNSA           ","PSNB excluding financial interventions (as a % of GDP)                  ","PS: PS Banks: Capital grants (net) within public sector: £m CPNSA       ","PC: Other financial transactions: £m CPNSA                              ","Central Government: Consolidated fund Cash receipts from Customs & Excise:VAT £m","PC: Accounts receivable/payable: £m CPNSA                               ","BoE: Term Funding Scheme Loan Liability: £m CPNSA                       ","ESA:LA:LI:LEVEL:Long term - bonds                                       ","Public sector Net current grants abroad (PSAT2)                         ","LG Net current grants abroad (PSAT2)                                    ","PS: exc PS Banks: Current expenditure: Other current grants (D75): £m CPNSA","Public Corporations payments of tax on income: D.51: CP NSA             ","PS liquid assets: less lg deposits and other short term assets with psbgs","PS liquid assets: less cg deposits and other short term assets with psbgs","Public sector finances: Net debt (as a percentage of GDP at market prices):CPNSA","PSNDX (millions)                                                        ","Public sector finances: Net Debt: £billion CPNSA                        ","CG: Reconciliation adjustments: Other gilt related adjustments: £m CPNSA","Public Sector Net Cash Requirement: £m: CPNSA                           ","CG: Reconciliation adjustments: Reclassification & imputed liabilities: £m CPNSA","Recurrent Taxes paid by Others: Motor Vehicles: Total NES 5212(OECD Tax Return)","CG NSA for CGNCR to CGND reconciliation: Change in CG debt (ex NRAM, B&B and NR)","LG: Net lending to private sector and Rest of World: £m CPNSA           ","PC: Current budget deficit (B.6n): £m CPNSA                             ","ESA:LA:LI:LEVEL:Short term - money market instruments (MMIs)            ","CG: Reconciliation adjustments: Official reserves SDRs: £m CPNSA        ","CG: Reconciliation adjustments: Other sterling debt: £m CPNSA           ","Local Government Net Borrowing (B.9g): £m CPNSA                         ","CG: Reconciliation adjustments: Other liquid assets: £m CPNSA           ","PS Consolidated Gross Debt Less cg/psbgs cross holdings of debt         ","PS Ex Consolidated Gross Debt                                           ","#FA: CG: Liabs: Level: Tax instruments                                  ","PS liquid assets: nfpcs deposits and other short term assets            ","PS liquid assets: lg deposits and other short term assets               ","Central govt receipts: taxes on expenditure: tobacco                    ","PS liquid assets: cg deposits and other short term assets               ","PS Consolidated Gross Debt Less lg/psbgs cross holdings of debt         ","PSNI excluding financial interventions (as a % of GDP)                  ","PS liquid assets: psbgs liquid assets                                   ","CG Cash receipts: HM Revenue and Customs                                ","Total PS liquid assets                                                  "
"CDID","BKQG","RUUX","NSMM","AIPD","RUUW","BKQA","RUUS","EBFT","GVHF","GVHE","BKPX","BKPW","GVHG","MF6Q","MF72","MF6R","MF73","MF6S","MF74","MF6T","MF75","ACCJ","MF6P","BKPM","MF6Z","BKPJ","MF6U","MF76","MF6V","MF77","NMRL","MF6W","MF78","MF6X","MF79","M9LE","KB3E","NRJT","M9LH","MUT5","NNBK","ACUA","RUUI","RUUP","NRKD","RUUQ","RUUN","MW7L","RUUO","BKQK","EBFE","RUUL","BKQJ","RUUM","JW2G","MDE2","HF6X","JW2H","JW2E","NMCK","JW2K","K9UM","NMCD","JW2L","JW2I","QYRJ","JW2J","K9UL","JW2O","JW2P","JW2M","JW2N","JW2S","JW34","JW2T","JW35","JW2Q","JW2R","JW33","JW2W","JW38","JW2X","JW39","N42A","JW2U","JW36","JW2V","JW37","N42C","NMCU","JW2Y","MEX2","NMCV","JW2Z","N42H","JW3A","JW3D","JW3E","N42E","JW3B","N42F","JW3C","NMBG","ABEC","NRLN","NMBJ","ANLY","ANLW","MF7A","NRLT","ANLV","ANLS","CUDG","ANLT","ANLQ","ANLR","MDD6","ANLO","MDD7","ANLP","MDD8","JW27","DH7A","JW28","NMBY","MUF5","NRLX","BKST","JW29","BKSO","BKSN","BKSM","JW2C","LIQS","JW2D","LIQR","HF6W","JW2A","LIQQ","JW2B","LIQP","DZLW","N445","ANMZ","ANMY","ANMW","ANMU","MSE3","MSE4","ANML","MSE5","MSE6","MUI2","MT6A","ABEM","MSE2","NMFC","ABEI","MSE7","ABEG","MSE8","MSE9","EYYD","JW3H","MU73","JW3I","MU74","JW3F","MU75","JW3G","MU76","NMDL","ANNY","ANNZ","ANNW","CDDZ","DHHL","GZSI","LIBP","ANNX","ANNU","GZSK","ANNV","GZSJ","ANNS","GZSM","MU77","ANNT","GZSL","MU78","ANNQ","GZSO","LIBR","GZSN","LISB","ANNO","NMDZ","ANNN","ANNI","ANNJ","ANNG","MJBB","ANNE","MJBC","ANND","DZLS","DZLT","MSD9","NMGL","LSIB","MS62","MS5Z","NMXO","NUGW","LSIW","MHA8","NMXV","JXJ4","ABIF","CPOA","NSRM","NSRN","CPNZ","NSRO","NMFJ","ANPZ","MM9F","KIH3","MM9G","NCBV","ANPM","HZS7","NMFX","MSF2","MSF3","ANPI","IL65","IL66","IL64","IL69","MFO7","IL67","IL68","J4DD","NMIX","NMZJ","IL6A","IL6B","L6BD","IL6C","IL6D","IL6K","MDL3","CPOF","IL6L","CPOE","NMJE","ANBS","ANSD","NMHM","ANBT","ANSE","ANBQ","ANSC","MS6W","ANBO","ANBP","ANSA","JX9R","ANRY","NMYH","ANRZ","ANRW","MS6X","ANRU","ANRV","NMYE","ANRS","ANRT","EYKP","MDK2","NMYX","MDK3","ANRH","ANCU","AAZL","ANSX","ANSY","ANSV","AAZK","ANSW","ANST","ANSU","ANSR","ANSS","ANSP","NCXS","ANSQ","ANSN","QYJR","ANSO","ANSL","AIIH","ANSM","ANBY","ANSJ","ANBZ","ANSK","ANBW","ANSH","ANBX","ANSI","ANBU","ANSF","ANBV","ANSG","KW6Q","MDL5","MDL7","KW6R","ABLP","ANCY","ANCW","CUKY","M98S","M98R","CPCM","KSS6","M98W","KSS8","NMMX","NZGF","NZGO","RURC","ADAK","MIYZ","A8J8","KSC9","KSC8","KSC7","J5IH","J5II","ADSE","J5IL","J5IJ","J5IK","ANVU","EYOO","ANVQ","CORN","NJIM","C627","C626","NNAI","FCCS","KSE3","KSE2","RUTO","KSE6","RUTN","E3VL","RURQ","E3VM","EKED","MW4W","ADDU","FDDP","NJHZ","E3VX","E3VY","NMOE","E3VZ","KSD3","KSD2","ACRV","KSD7","KSD6","GTAO","KSD5","KSD4","MUB2","KSD9","MIZX","KSD8"
"PreUnit","","£","£","","£","","£","£","£","£","","","£","£","£","£","£","£","£","£","£","£","£","","£","","£","£","£","£","","£","£","£","£","£","£","","","£","£","","£","£","","£","£","","£","£","£","£","","£","£","£","","","£","","£","£","","£","","","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","","£","","£","£","","£","£","","£","£","£","","£","","£","","£","","","£","£","£","£","£","£","","£","£","£","£","£","£","£","£","£","","£","£","","","","£","","","","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","£","","£","£","£","£","£","","£","£","£","£","£","£","£","£","","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","","£","","","","£","£","","£","","£","£","£","£","","£","£","£","","£","","£","£","£","£","","","£","","","£","£","£","","£","","£","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","£","","£","£","","£","£","","£","","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","£","£","£","","","£","","","","£","£","£","","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","£","","£","£","","","","£","","£","£","£","","£","","£","£","","£","£","","£","","","","£","£","£","£","","£","£","£","£","","","","","£","","","","","","£","","£","","","","£","£","","","","£","","","","","","","","","","","","",""
"Unit","","m","m","","m","","m","m","m","m","","","m","m","m","m","m","m","m","m","m","m","m","","m","","m","m","m","m","","m","m","m","m","m","m","","","m","m","","m","m","","m","m","","m","m","m","m","","m","m","m","%","","m","","m","m","","m","","","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","","m","m","%","m","","m","m","","m","m","","m","m","m","","m","","m","","m","","","m","m","m","m","m","m","","m","m","m","m","m","m","m","m","m","","m","m","","","","m","","","","m","m","m","m","bn","m","m","m","m","million","m","m","m","m","m","m","m","m","m","m","","m","m","m","","m","m","m","m","m","","m","m","m","m","m","m","m","m","","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","","m","","","","m","m","","m","","m","million","million","m","","m","m","m","","m","","m","m","m","m","","","m","","","m","m","m","","m","","m","m","m","m","m","m","m","m","m","m","m","m","m","%","m","m","m","","m","m","","m","m","","m","","m","m","m","m","m","m","m","m","m","m","m","m","","m","m","m","m","m","","","m","","","","m","m","m","","m","m","m","m","m","m","m","m","m","m","m","m","","m","m","","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","m","","m","m","","","","m","","m","m","m","","m","","m","m","","m","m","","m","","","","m","m","m","m","%","m","m","m","m","","","","","m","","","","%","","bn","","m","","","","m","m","","","","m","","","","","","","","","","%","","",""
