"Title","Central Government:LI:LEVEL:Other deposits (National Savings & tax instruments)","Transactions in Maastricht debt instruments: Bills & s-t bonds (ESA 10) ","Local Govt: D.611: Res: Employers actual social contributions: CP: NSA  ","Central Government:LI:LEVEL:Securities other than shares: CP NSA        ","LG: Pension contributions (D61): £m CPNSA                               ","ESA:CG:LI:LEVEL:Short term - money market instruments (MMIs)            ","CG: Value added, net (B1n)                                              ","LG: Uses: Social benefits other than in kind: Total: D62: CP NSA        ","Total consolidating transactions in Maastricht Debt Instruments (ESA 10)","CG: D.611: Res: Employers actual social contributions: CP: NSA          ","Transactions in Maastricht Debt Instruments: Medium & l-t bonds (ESA 10)","General Government transactions in Maastricht Debt Instruments (ESA 10) ","ESA: FLOW: Asset: General Government: Insurance Premiums & Reserves     ","General Government unconsolidated Maastricht debt at market prices (Maast ESA10)","Adjustment from market to face value (Maastricht ESA10)                 ","GG: D.5 payments: total uses £m nsa                                     ","CG: Other taxes on production, paid (D29)                               ","General govt. gross consolidated debt: Medium & l-t bonds (Maastricht ESA10)","ESA: CG: LI: FLOW: Monetary gold and special drawing rights             ","CG: Other subsidies on production, received (D39)                       ","General Govt. gross consolidated debt: Bills & s-t bonds (Maastricht ESA 10)","Local Govt: D.59 payments: total uses NSA                               ","CG: Operating surplus, net (B2n)                                        ","D.4 CG receipts consolidated                                            ","General govt. gross consolidated debt at nominal value (Maastricht ESA10)","ESA10: GG: Taxes on products, received (D21)                            ","GG Gross consolidated debt as a percentage of GDP (Maastricht ESA 10)   ","ESA: CG:LI: LEVEL: Monetary gold and special drawing rights             ","ESA:GG:LI:FLOW:Long term - bonds                                        ","General Government: Other Current taxes total: D.59: CP NSA             ","CG: British government stock (gilts): £m CPNSA                          ","ESA:GG:LI:FLOW:Loans                                                    ","Local Govt:LEVEL:ASSET: Insurance premiums & reserves                   ","ESA:CG:LI:LEVEL:Long term - bonds                                       ","GG: Subsidies, Total paid (D3): CP NSA                                  ","CG:LI:LEVEL:British government securities                               ","CG:LI:LEVEL:Other UK central government bonds - sterling & foreign currency","Gross Fixed capital formation: General Government: P51: CP NSA: £m      ","GG: Total change in assets:CP:NSA                                       ","Central Government:AS:LEVEL:Quoted UK shares:CP NSA                     ","ESA:GG:AS:FLOW:Prepayments of insurance pre. & reserves for outstanding claims","ESA:GG:AS:FLOW:Other accounts receivable/payable                        ","Local Govt: Insurance technical reserves (F.6)                          ","GG: Payments for non-market output: P.131: CP NSA                       ","General Government: Acquisitions of non prod non financial assets: K2: CP NSA","GG: PA: Resources: Other non-market output, other: P132: CP NSA (EDP)   ","ESA:GG:LI:FLOW:Currency and deposits                                    ","Central Government:AS:LEVEL:Other accounts receivable/payable: CP NSA   ","GG: D.611: Res: Employers actual social contributions: CP: NSA          ","ESA:LI:FLOW:General government                                          ","ESA:GG:LI:FLOW:Monetary gold and special drawing rights                 ","Central Government:LI:LEVEL:Currency and deposits: CP NSA               ","ESA:GG:LI:FLOW:Securities other than shares                             ","Central Government:LI:LEVEL:Currency: CP NSA                            ","ESA:GG:LI:FLOW:Short term - money market instruments (MMIs)             ","Local Government:LI:LEVEL:Other accounts receivable/payable: CP NSA     ","GG: liability(level): insurance technical reserves                      ","ESA10:GG:FA:Insurance technical reserves (F6)                           ","GG Revaluation of Foreign Currency Debt from Changes in Exchange Rate: (Bank of","GG: D.613: Res: Households actual social contributions: CP: NSA         ","Central Government: Other non-market output: P.13 Total: CP NSA         ","CG: Current expenditure: Subsidies: £m CPNSA                            ","Local Govt: D.613: Res: Households actual social contributions: CP: NSA ","Central government: D.41 interest received, £m CP NSA                   ","Central Government: Net lending (+) / net borrowing (-): B9: (INC SWAPS)","CG: Current taxes on income, wealth, etc., received (D5) CP NSA         ","General Government: Net lending(+)/net borrowing(-): (Inc SWAPS)        ","GG:LI:FLOW:Other accounts payable                                       ","International returns Gen gov Market output & output for own final use  ","CG: Total output (P1) (EDP)                                             ","GG: PA: Uses: Total uses: Total: CP NSA (EDP)                           ","Central Government:LI:LEVEL:Other accounts receivable/payable: CP NSA   ","Central Government: Other non-market output, other: P132 Total: CP NSA  ","CG: Balance of primary incomes, net (B5n)                               ","CG: Current receipts: Taxes on income and wealth, receivable: £m        ","CG: Current receipts: Other current taxes (D.59): £m CPNSA              ","CG: Total social contributions, received (D61): CP NSA                  ","Financial Account: GG consolidated: F2 liabilities                      ","Financial Level: GG consolidation: F424 LG asset                        ","Central Government: Asset:FLOWS: Monetary Gold and SDRs: CP NSA: £m     ","Financial Level: GG consolidation: F424 CG asset                        ","GG: PA: Uses: Intermediate Consumption: P2:Total CP NSA (EDP)           ","Financial Account: GG consolidated: F3 liabilities                      ","GG:AS:Flow: F331 Short term money market instruments (Consolidated)     ","Financial Account: GG consolidated: F7 liabilities                      ","Financial Account: GG consolidated: F4 liabilities                      ","ESA:GG:LI:FLOW:Short term loans                                         ","CG: Current expenditure: Goods and services: Staff costs (D1): £m CPNSA ","Central Government:LI:LEVEL:Total Financial Liabilities: CP NSA         ","Central Government:LI:LEVEL:Loans: CP NSA                               ","ESA:CG:LI:LEVEL:Short term loans                                        ","CG: Value added, gross (B1g)                                            ","ESA:GG:LI:FLOW:Long term loans                                          ","Use of disposable income account: Gross Saving: B.8g: CP NSA            ","CG: Other taxes on production, received: D29: CP NSA                    ","CG: Current receipts: Taxes on production, receivable: £m CPNSA         ","Local Government: Gross Saving: B.8g: CP NSA                            ","ESA:CG:LI:LEVEL:Long term loans                                         ","ESA:LEVEL:ASSET:General Govt: Insurnace Premiums & Reserves             ","General Government: Final consumption expenditure:P3:Total CP NSA £m (EDP)","Financial Account: F29: LG assets of CG liabilities                     ","CG: Subsidies on products, paid: D31: CP NSA                            ","CG: Other subsidies on production, paid (D39): CP NSA                   ","GG consolidated: Level: AF332 Liability                                 ","Financial Account: F4: LG assets of CG liabilities:                     ","Financial Account: F4: CG assets of LG liabilities                      ","General Government Net Borrowing (B.9g): £m CPNSA (EDP)                 ","D.92+D.99 CG payments to LA                                             ","Local Government: AS:FLOW: Shares and other equity: CP NSA: £m          ","CG: Total capital transfers, paid: D9: CP NSA                           ","International returns: D.4 LA receipts consolidated with LA             ","CG: Total capital transfers, received: D9: CP NSA                       ","Int Returns: Tab 0200 CG TR                                             ","CG: Total gross capital formation: P5: CP NSA                           ","Int Returns: Tab 0200 LG TR                                             ","Int Returns: D92 + D99 REC                                              ","Int Returns: TRP5 + TRK2                                                ","CG: Investment grants, paid: D92: CP NSA                                ","Int Returns: TRP5 + TRK2                                                ","P5 CG GFCF (includes LCR GFCF PC to CG switch which is not in NA)       ","Int Returns: TRTE: Total expenditure                                    ","CG: Market output, output for own final use and payments for non-market output","LG: Market output, output for own final use and payments for non-market output","CG: D5 payments: total uses £m nsa                                      ","Central govt : interest and dividends, etc. from local authorities      ","LG:Prepayments of insurance premiums & reserves for outstanding claims £m","Local Government:AS:FLOW:Other accounts receivable/payable: CP NSA: £m  ","Financial Level: GG Consolidation: F29 LG Deposits with CG              ","Gross Domestic Product at market prices: CP: NSA £m                     ","GG: LI: flow: F42 long term loans: (Consolidated)                       ","CG: Total other current transfers, received (D7): CP NSA                ","GG: AS:Flow F332 Medium and long term bonds (Consolidated)              ","GG:AS:LEVEL: F332 Medium and longer term bonds. (Consolidated)          ","CG:Current transfers within general government received:CP NSA          ","GG: AS:LEVEL: F331 Short term money market instruments (Consolidated)   ","CG: P.52+P.53                                                           ","LA: P.52+P.53                                                           ","GG: LI: LEVELS: F42 long term loans (Consolidated)                      ","F.332 CG: Nominal values for EDP quarterly debt                         ","CG: F.3 Nominal values for EDP quarterly debt                           ","CG: Total social benefits other than social transfers in kind paid:D62) ","Financial Account: GG consolidated: F3 assets                           ","CG: SDIA: Uses: Total current transfers, other sectors: D7: CP NSA      ","Financial Account: GG consolidated: F4 assets                           ","CG: Disposable income, net (B6n)                                        ","Financial Account: GG consolidated: Total financial assets              ","CG: Individual consumption expenditure:P31: CP NSA                      ","Financial Account: GG consolidated: F7 assets                           ","GG: other bonds (nominal value)                                         ","GG: F.3 Nominal values for EDP quarterly debt                           ","Financial Account: GG Consolidated: Total financial liabilities         ","Financial Account: GG consolidated: F2 assets                           ","ESA:LA:AS:FLOW:Long term loans                                          ","CG: Capital transfers from LG: £m CPNSA                                 ","Central Government: Capital taxes, received from other sectors: Total CP NSA","ESA:LA:LI:FLOW:Long term - bonds                                        ","EDP: CG P2 Intermediate consumption:CP NSA                              ","CG Assets F.34 Financial derivatives                                    ","Local Government: LI: FLOW: Loans: CP NSA: £m                           ","GG: PA: Resources: Total resources,gross value added: B1g:CP NSA        ","ESA:LA:LI:FLOW:Short term loans                                         ","GG: PA: Resources: Consumption of fixed capital: P51c NSA CP            ","GG:PA:Uses:Value added,net of fixed capital formation:B1n:CP NSA        ","Financial Level: GG Consolidated: F29 Liabilities                       ","Financial Level: GG Consolidated: Total Financial Assets                ","Central government grross debt (EDP version including finance leasing)  ","Financial Level: GG Consolidated: F3 Liabilities                        ","LG: Local government gross debt                                         ","Financial Level: GG Consolidated: F2 Liabilities                        ","Financial Level: GG Consolidated: F4 Liabilities                        ","ESA:LA:LI:FLOW:Long term loans                                          ","GG: PA: Uses: production subsidies, other than on products: D39: CP NSA ","Local Govt: F.6M Pensions Schemes: Flow                                 ","Financial Level: GG Consolidated: Total Financial Liabilities           ","CG: Financial Derivatives AF.71 Levels, Liabilities                     ","ESA10: F.63-F.65: Flow                                                  ","Financial Level: GG Consolidated: F7 Liabilities                        ","GG: Total compensation of employees, paid (D1)                          ","GG: PA: Uses: Production taxes other than on imports: D29: CP NSA       ","CG: Company tax credits                                                 ","CG: Acquisitions - disposals of non-produced non-financial assets:K2:TotalCP NSA","LG: F.6: Level: Liabilities: Insurance, pension & standardised guarantee schemes","Public sector finances: Central Government: Depreciation: £m: CPNSA     ","Local Government:FLOW:Total net acquisition of financial liabilities: CP NSA: £m","Local Govt: P.51c: Consumption of fixed capital                         ","ESA:GG:LI:LEVEL:Net financial liabilities excluding financial derivatives","D.39: Local Govt subsidies on production                                ","Local Govt: subsidies: D.31 subsidies on products                       ","D39: GG: Subsidies payments                                             ","Local Government:LI:FLOW:Securities other than shares: CP NSA: £m       ","ESA:LA:LI:FLOW:Short term - money market instruments (MMIs)             ","International returns Gen gov Operating surplus net                     ","- short term public finance for gen govt exp - P5 + K2                  ","international returns - short term public finance - gen govt rev - D.92+ D99","Financial Level: GG Consolidated: F3 asset                              ","Financial Level: GG Consolidated: F2 asset                              ","GG:Asset:Level:F.2 Currency and deposits                                ","Financial Level: GG Consolidated: F4 assets                             ","International returns Gen Gov Changes in inventories and valuables      ","Financial Level: GG Consolidated: F7 assets                             ","International returns Gen gov Market output & output for own final use  ","ESA:GG:AS:LEVEL:Financial derivatives                                   ","Local Government: LI:FLOW: Other accounts receivable/payable: CP NSA: £m","ESA:GG:LI:LEVEL:Loans                                                   ","ESA:GG:LI:LEVEL:Short term loans                                        ","CG: AS:FLOW: Total net acquisition of financial assets: CP NSA: £m      ","GG: APIA: Uses: Balance of primary incomes, net: B5n:CP NSA             ","GG: Current receipts: Taxes on income and wealth (D51): £m CPNSA        ","FA: LA: Asset: Level: British government securities                     ","Local Government:Other current taxes, received: D59: CP NSA             ","ESA:GG:AS:LEVEL:Loans                                                   ","GG D.4NR Consolidated - ESA Table 0200                                  ","Local Govt Uses: Intermediate consumption (P2)Total: CP NSA             ","Local Govt: PA: Uses: Value added, gross (B1g)                          ","GG: SDIA: Resources: Total: D61: CP NSA                                 ","Local Govt: PA: Resources: Output (P1)                                  ","Int ret - GG -consolidated series - d7[r]                               ","GG D.41R Consolidated - ESA Table 0200                                  ","General Government: SDIA: Resources: Total: D5: CP NSA                  ","CG D.4NR - ESA Table 0200                                               ","Central Government: AS: FLOW: Currency and deposits: CP NSA: £m         ","LG D.4NR - ESA Table 0200                                               ","GG D.92U Consolidated - ESA Table 0200                                  ","ESA:GG:AS:LEVEL:Shares and other equity                                 ","Int ret - GG -consolidated series - d7[u]                               ","ESA:GG:LI:LEVEL:Long term loans                                         ","Int ret - GG -consolidated series - d9[u]                               ","Local Govt: PA: Uses: Value added, net (B1n)                            ","LG: Current expenditure: Goods and services: Staff costs (D1): £m CPNSA ","EDP: CG P3 Final consumption expenditure:CP NSA                         ","EDP: CG P32 Collective consumption: CP NSA                              ","Income & Capital A/C: Less subsidies paid: Subsidies on products: D.31: CP NSA","LG: Current receipts: Taxes on production (D29b): £m CPNSA              ","D&I matrix: Local Govt:D4 Property Income:Total:payments £m             ","GG: Taxes on products, received (D21):CP NSA                            ","ESA:GG:AS:LEVEL:Securities other than shares                            ","Income & Capital A/C: Taxes on production & imports: Other taxes on production","ESA:GG:AS:LEVEL:Short term - money market instruments (MMIs)            ","GG: Current receipts: Taxes on production (D.2): £m CPNSA               ","Property Income, payable (Eurostat Tab2 series)                         ","Local Govt: Production taxes other than on products (D29)               ","ESA:GG:AS:LEVEL:Long term - bonds                                       ","GG: D4: Resources:Total property income, other than GG sectors:         ","Central Government: AS: FLOW: Loans: CP NSA: £m                         ","Local Government:AS:LEVEL:Currency and deposits: CP NSA                 ","Local Government:AS:LEVEL:Securities other than shares: CP NSA          ","ESA:GG:LI:LEVEL:Short term - money market instruments (MMIs)            ","ESA:LA:AS:LEVEL:Short term - money market instruments (MMIs)            ","LG:AS:LEVEL:Money Market Insts issued by UK central government: CP NSA  ","LG: Secondary Distn Income Account: Uses: Balance of prim income, net (B5n)","ESA:CG:AS:FLOW:Long term loans                                          ","ESA:CG:FLOWS:AS:SECURITIES OTHER THAN SHARES                            ","ESA:GG:LI:LEVEL:Securities other than shares                            ","CG: Current transfers from central government to local government: £m CPNSA","Central Government: AS: FLOW: Shares and other equity: CP NSA           ","ESA:LA:AS:LEVEL:Long term - bonds                                       ","Central Government: AS: FLOW: Quoted UK shares: CP NSA: £m              ","General Government: Other non-market output: P.13 Total: CP NSA (EDP)   ","ESA:GG:LI:LEVEL:Long term - bonds                                       ","LG: F.6: Flow: Liabilities: Insurance, pension & standardised guarantee schemes","LG : D2 Taxes on Imports and Production, received NSA                   ","ESA:CG:AS:FLOW:Short term - money market instruments (MMIs)             ","Local Govt: Other subsidies on production, recieved (D39): CP NSA       ","LG : D21 Taxes on Products, received NSA                                ","Local Govt: Operating surplus, net (B.2n): CP NSA                       ","LG: AF.6M Pension Schemes                                               ","ESA10: F.63 - F.65: Level                                               ","ESA:CG:AS:FLOW:Long term - bonds                                        ","ESA:GG:AS:LEVEL:Prepayments of insurance pre. & reserves for outstanding claims","ESA:GG:AS:LEVEL:Other accounts receivable/payable                       ","Local government: D.41 interest received, £m CP NSA                     ","CG: Property Income Payable D.41 - Eurostat Table 2                     ","ESA:GG:LI:LEVEL:Other accounts receivable/payable                       ","ESA:GG:LI:LEVEL:Currency and deposits                                   ","ESA:GG:LI:LEVEL:Monetary gold and special drawing rights                ","Local Government:AS:LEVEL:Shares and other equity: CP NSA               ","LG:P3 Final consumption expenditure: CP NSA                             ","Int Returns: Market output and output for own final use (P.1M)          ","LG: Uses: Individual consumption expenditure:P31: CP NSA                ","Central Government: LI: FLOW: Securities other than shares: CP NSA      ","Central Government: LI: FLOW: MMIs issued by UK general government: CP NSA","LG: Secondary Distribution Income Account: Uses: Disposable income, net (B6n)","ESA:AS:FLOW:General government                                          ","LG: Uses: Collective consumption expenditure: P32: CP NSA               ","LG: Current budget deficit (B8N): £m CPNSA                              ","LG: Capital transfers receivable: D9r: CP NSA                           ","CG: Current receipts: Taxes on production: VAT, receivable: £m CPNSA    ","LG: Current expenditure: Subsidies: £m CPNSA                            ","Central Government: LI: FLOW: Bonds issued by the UK central government:CP NSA","ESA:GG:AS:FLOW:Currency and deposits                                    ","SA OTE                                                                  ","CG; Insurance technical reserves, F6                                    ","ESA:GG:AS:FLOW:Securities other than shares                             ","Local Government:Prepayments of insurance pre. & reserves for outstanding claims","SA B9 (calc as OTR-OTE)                                                 ","GG: Provisions for calls under standardised guarantees, F66             ","ESA:GG:AS:FLOW:Short term - money market instruments (MMIs)             ","Local Government:AS:LEVEL:Other accounts receivable/payable: CP NSA     ","LG: Capital transfers payable: D9p: CP NSA                              ","GG resources: D9 capital transfers to other sectors: CP NSA             ","CG: Level: Liab: AF.66 Provisions for calls under standardised guarantees","ESA:GG:AS:FLOW:MMIs issued by UK general government                     ","CG: Level: Insurance technical reserves, AF6                            ","Central Government: AS:LEVEL:Monetary gold and special drawing rights: CP NSA","SA OTR                                                                  ","CG: Flow: Liab: F.66 Provisions for calls under standardised guarantees ","Central Government:AS:LEVEL:Currency & deposits: CP NSA                 ","ESA:CG;LEVELS:AS:SECURITIES OTHER THAN SHARES                           ","Local Govt: Resources: Other current transfers: D7: CP NSA              ","LA resources: D41: total interest from GG: nsa cp                       ","Central Government: AS: FLOW: Other accounts receivable/payable: CP NSA ","Local Government:AS:LEVEL:Total Financial Assets: CP NSA                ","Local Government:AS:LEVEL:Loans: CP NSA                                 ","CG: LI:FLOW: Total net acquisition of financial liabilities: CP NSA: £m ","ESA:LA:LEVELS:LI:SECURITIES OTHER THAN SHARES                           ","Central Government: LI:FLOW: Currency: CP NSA                           ","Central Government: LI: FLOW: Currency and deposits: CP NSA             ","Local Govt: Uses: Other current transfers: D7: CP NSA                   ","ESA:LA:AS:LEVEL:Long term loans                                         ","Central Government:AS:LEVEL:Total Financial Assets: CP NSA              ","Central Government:AS:LEVEL:Loans: CP NSA                               ","ESA:LA:AS:FLOW:Long term - bonds                                        ","GG: Maastricht reconciliation table: Total ""Other adjustments"": £m CP NSA","GG Local government gross debt: Bonds: £m CPNSA                         ","GG:Uses:Social benefits other than transfers in kind:D62: Total CP NSA  ","General Govt unconsolidated transactions in Maastricht debt instruments (ESA 95)","ESA:CG:AS:LEVEL:Long term loans                                         ","Central Government:LI:FLOW:Other accounts receivable/payable: CP NSA    ","Local Government:LI:LEVEL:Total Financial Liabilities: CP NSA           ","GG: SDIA: Uses: Collective consumption expenditure: P32: CP NSA (EDP)   ","GG: SDIA: Uses: Disposable income, net: B6n: CP NSA                     ","Total consolidation of Maastricht debt at market prices (Maastricht ESA95)","General Government consolidated Maastricht debt at market prices (Maast ESA 95)","CG: Saving, net (B8n) (EDP)                                             ","Local Government: AS:FLOW:Loans: CP NSA: £m                             ","ESA:GG:AS:FLOW:Shares and other equity                                  ","ESA:LA:LI:LEVEL:Short term loans                                        ","International returns Gen gov Total expenditure (EDP)                   ","Central Government: Payments for other non-market output: P131 Total: CP NSA","General Government: RIKA: Uses: Individual consumption expenditure: P31: CP NSA","General Government: RIKA: Uses: Saving, gross: B8g:CP NSA (EDP)         ","Use of disposable income account: Gross Saving: B.8g: CP NSA (EDP)      ","GG: RIKA: Uses: Saving, net: B8n: CP NSA (EDP)                          ","Local Government:LI:LEVEL:Loans: CP NSA                                 ","Central Government:AS:LEVEL:Shares and other equity: CP NSA             ","ESA:GG:LI:LEVEL:Total financial liabilities                             ","Int Returns: TRTE: Total expenditure (EDP)                              ","ESA:LA:LI:LEVEL:Long term loans                                         ","ESA:CG:AS:LEVEL:Short term - money market instruments (MMIs)            ","Local Government: AS:FLOW: Total net acquisition of financial assets: CP NSA: £m","GG: Level: Provisions for calls under standardised guarantees, AF66     ","Financial derivatives -CG-Asset                                         ","Central Government:LI:FLOW:Loans: CP NSA                                ","ESA:CG:LI:FLOW:Short term loans                                         ","LG: Investment grants payable: D92p: CP NSA                             ","Corporation Tax Credit Expenditure, £m                                  ","Local Government:LI:LEVEL:Securities other than shares: CP NSA          ","GG: Local government gross debt: Money market instruments: £m CPNSA     ","ESA:GG:AS:FLOW:Long term - bonds                                        ","ESA:CG:LI:FLOW:Long term loans                                          ","Local Government: AS:FLOW:Currency and deposits: CP NSA £m              ","LG: Change in assets: Gross capital formation: P5: CP NSA               ","ESA:LA:AS:FLOW:Short term - money market instruments (MMIs)             ","LG Uses :NP Acquisitions less sales of non produced non financial assets:CP NSA","LG: Net Borrowing (B.9g): £m CPNSA                                      ","International returns Gen gov Total income                              ","ESA:CG:AS:LEVEL:Long term - bonds                                       ","ESA:GG:AS:FLOW:Bonds issued by the UK central government                ","LG: Changes in assets:Gross fixed capital formation:CP NSA              ","Local Government: AS:FLOW:Securities other than shares: CP NSA: £m      ","ESA10 D.613 Whole Economy Employees Actual Social Contributions         ","ESA:GG:AS:FLOW:Loans                                                    ","GG:AS:LEVEL:Total Financial Assets: CP NSA £m                           ","ESA:GG:AS:FLOW:Financial derivatives                                    "
"CDID","NIIR","YEQN","L8ND","NIIS","NSMM","NIIT","NMAH","NSMN","YEQP","L8NB","YEQO","YEQR","NPWV","YEQQ","YEQT","EBFQ","NMAN","YEQF","M9MK","NMAO","YEQE","EBFS","NMAP","A4FH","YEQG","NVCC","YEQJ","M9MM","NFTL","NVCM","BKPM","NFTZ","NPXT","NIJG","NMRL","NIJI","NIJJ","NNBF","NNBI","NIHN","NFSG","NFSH","NPWD","MHJ7","NNBJ","MHJ8","NFSO","NIIC","L8N9","NFSK","NFSL","NIIJ","NFSX","NIIK","NFSY","NJKM","NNBZ","NMQL","EYVC","L8PF","MHM8","NMCD","L8PJ","NMCE","MDUJ","NMCP","MDUK","NFVL","MFZ5","MFZ6","MFZ7","NILG","MFZ8","NMCT","NMCU","NMCV","NMCW","GTG3","GTG5","NWXM","GTG4","MFZ9","GTG6","GK4O","GTG9","GTG8","NFUA","NMBG","NIJT","NIJU","NIJV","NMBR","NFUG","NRLS","NMBX","NMBY","NRLX","NIKB","NPYJ","MNY5","GTF4","NMCB","NMCC","GM7N","GTF6","GTF8","MNY3","A8S8","NCAR","NMEL","A8S7","NMEH","A4JM","NMER","A4JN","A4JK","A4JI","NMEN","A4JJ","JX6W","A4JH","A4JE","A4JF","MT6D","ACGI","NCBK","NCBL","GTI9","BKTL","GK4Q","NMDI","GK4P","GK4S","NMDK","GK4R","A5MS","A5MT","GK4T","GK4Y","GK4X","NMDR","GTH2","NMDW","GTH4","NMEB","GTH6","NMED","GTH5","GK5N","MT5F","GTH7","GTH9","NCAG","NMGL","NMGI","NCCP","KLO9","CFZG","NCDD","NMXN","NCDE","NMXO","NMXP","GTK3","GTK2","MDYS","GTK5","MDYT","GTK4","GTK7","NCDK","NMXU","MA2X","GTK9","KN2H","MA2W","GTK8","NMXS","NMXT","MDXH","NMFG","M9RL","NSRN","NCBO","NSRO","KQ6T","LIUC","LIUA","LIUF","NCCB","NCCC","LTJS","MKEY","MKEZ","GTJ6","GTJ5","NLUT","GTJ8","BKWQ","GTJ9","BKWO","NLXA","NCEP","NNKW","NNKX","NARM","NMZI","NMZJ","APEI","NMIS","NLXE","MS8F","NMJA","NMJB","NMZR","NMIZ","IZRX","MS8C","NMZL","MS8D","NARQ","MS8E","MS8N","NLXW","IZRY","NNLD","IZSA","NMJD","NMJE","KLP2","KLP3","NMYF","NMYH","NUHI","NMYC","NLWC","NMYD","NLWD","NMYE","CEK6","NMHY","NLWQ","NMYT","NATB","NJEL","NJEU","NLZH","NJEV","NJEW","NMKZ","NATI","NREJ","NLZG","QYJR","NATT","NJFI","NATY","MHV4","NLZU","M9W2","DMHD","NASA","NMJL","DMHE","NMJM","M9VT","M9VS","NASN","NLYP","NLYQ","NMKB","CEM2","NNMI","NLYX","NLYU","NJGO","NMMT","MHG3","NMMU","NAVD","NAVF","NMMQ","NFPG","NMMV","NMMX","NMMY","NZGF","ADAK","NAVS","NFPK","MV2E","MW4F","NFPT","NJHH","MV2F","MW4G","NFPU","NJHI","NMNL","NSZR","MW4H","NFPV","MW4I","NIFC","MV2D","MW4E","NIFF","NRFH","NMLO","QYKD","NAUN","NJFV","NJFW","NAUQ","NRFQ","NAUV","NAUU","NMMF","NJGD","NIGP","NIGQ","NBZL","MDQA","NJIM","NNAD","MDQF","NIGX","NAXR","NJIZ","MH8L","NNAP","MDQD","MDQE","MH8Q","NBZZ","NFRN","NJJB","MH8T","MH8M","NNAQ","MH8N","MH8O","MH8P","NJJA","NIHI","NPVQ","MH8U","NJJH","NIFP","NBYK","MW4J","ZYBQ","NAWF","NAWG","NMNR","JPPT","NJHY","NJHZ","NFQH","NAWM","NBYO","NMNZ","NBYY","NMOD","NMOE","TSYP","NIGC","NFQI","NMOA","NBYX","L67G","NFQV","NPUP","NFQR"
"PreUnit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Unit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
